Match Name,teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Match id,Strike Rate
New Zealand VsEngland,England,7,David Willey,run out (†Seifert),21,10,24,0,2,647,210.00
New Zealand VsEngland,England,8,Chris Jordan,b Boult,6,6,6,1,0,647,100.00
New Zealand VsEngland,England,9,Liam Plunkett,b Boult,0,1,1,0,0,647,0.00
New Zealand VsEngland,England,10,Adil Rashid,not out,8,6,11,1,0,647,133.33
New Zealand VsEngland,England,11,Mark Wood,not out,5,3,5,1,0,647,166.66
Bangladesh VsSri Lanka,Bangladesh,1,Zakir Hasan,b Gunathilaka,10,9,-,1,0,648,111.11
Bangladesh VsSri Lanka,Bangladesh,2,Soumya Sarkar,lbw b BMAJ Mendis,51,32,-,6,2,648,159.37
Bangladesh VsSri Lanka,Bangladesh,3,Mushfiqur Rahim †,not out,66,44,-,7,1,648,150.00
Bangladesh VsSri Lanka,Bangladesh,4,Afif Hossain,c †Dickwella b BMAJ Mendis,0,2,-,0,0,648,0.00
Bangladesh VsSri Lanka,Bangladesh,5,Mahmudullah (c),c Dananjaya b Udana,43,31,-,2,2,648,138.70
Bangladesh VsSri Lanka,Bangladesh,6,Sabbir Rahman,b Perera,1,2,-,0,0,648,50.00
Bangladesh VsSri Lanka,Bangladesh,7,Ariful Haque,not out,1,1,-,0,0,648,100.00
Bangladesh VsSri Lanka,Sri Lanka,1,Kusal Mendis,c Soumya Sarkar b Afif Hossain,53,27,-,8,2,648,196.29
Bangladesh VsSri Lanka,Sri Lanka,2,Danushka Gunathilaka,st †Mushfiqur Rahim b Nazmul Islam,30,15,-,6,0,648,200.00
Bangladesh VsSri Lanka,Sri Lanka,3,Upul Tharanga,c Afif Hossain b Nazmul Islam,4,7,-,0,0,648,57.14
Bangladesh VsSri Lanka,Sri Lanka,4,Dasun Shanaka,not out,42,24,-,3,3,648,175.00
Bangladesh VsSri Lanka,Sri Lanka,5,Niroshan Dickwella †,c Mohammad Saifuddin b Rubel Hossain,11,9,-,2,0,648,122.22
Bangladesh VsSri Lanka,Sri Lanka,6,Thisara Perera,not out,39,18,-,4,3,648,216.66
New Zealand VsAustralia,New Zealand,1,Martin Guptill,c Maxwell b Tye,105,54,74,6,9,649,194.44
New Zealand VsAustralia,New Zealand,2,Colin Munro,c Maxwell b Tye,76,33,44,6,6,649,230.30
