teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Strike Rate,Match id
England,4,Joe Root,c Jayawardene b Malinga,68,55,74,5,0,123.63,3370
England,5,Eoin Morgan,lbw b Malinga,13,10,17,1,0,130.00,3370
England,6,Jos Buttler †,c †Sangakkara b Kulasekara,0,2,4,0,0,0.00,3370
England,7,Ravi Bopara,not out,33,13,22,2,3,253.84,3370
England,8,Tim Bresnan,b Eranga,4,7,6,0,0,57.14,3370
England,9,Stuart Broad,not out,7,4,11,1,0,175.00,3370
Sri Lanka,1,Kusal Perera,c Bopara b Anderson,6,11,10,1,0,54.54,3370
Sri Lanka,2,Tillakaratne Dilshan,c Root b Swann,44,56,86,3,1,78.57,3370
Sri Lanka,3,Kumar Sangakkara †,not out,134,135,197,12,0,99.25,3370
Sri Lanka,4,Mahela Jayawardene,c sub (JM Bairstow) b Anderson,42,43,62,3,1,97.67,3370
Sri Lanka,5,Nuwan Kulasekara,not out,58,38,58,5,3,152.63,3370
South Africa,1,Colin Ingram,c DM Bravo b Pollard,73,63,83,6,2,115.87,3371
South Africa,2,Hashim Amla,c Gayle b Samuels,23,27,57,2,0,85.18,3371
South Africa,3,AB de Villiers (c)†,c DM Bravo b Rampaul,37,26,50,2,1,142.30,3371
South Africa,4,Jean-Paul Duminy,c †Charles b DJ Bravo,2,5,6,0,0,40.00,3371
South Africa,5,Faf du Plessis,run out (DJ Bravo),35,32,53,3,1,109.37,3371
South Africa,6,David Miller,c Sammy b DJ Bravo,38,29,40,1,3,131.03,3371
South Africa,7,Ryan McLaren,not out,7,4,5,0,1,175.00,3371
South Africa,8,Robin Peterson,not out,0,0,1,0,0,-,3371
West Indies,1,Chris Gayle,c du Plessis b Morris,36,27,49,5,1,133.33,3371
West Indies,2,Johnson Charles †,c †de Villiers b Steyn,16,26,28,2,0,61.53,3371
West Indies,3,Devon Smith,lbw b Peterson,30,29,33,4,0,103.44,3371
West Indies,4,Marlon Samuels,b Steyn,48,38,52,6,2,126.31,3371
West Indies,5,Darren Bravo,run out (Amla/McLaren),12,7,12,2,0,171.42,3371
West Indies,6,Kieron Pollard,c Steyn b McLaren,28,23,43,5,0,121.73,3371
West Indies,7,Dwayne Bravo (c),not out,8,7,18,1,0,114.28,3371
West Indies,8,Daren Sammy,not out,0,0,1,0,0,-,3371
Pakistan,1,Nasir Jamshed,c Raina b Kumar,2,9,11,0,0,22.22,3372
Pakistan,2,Kamran Akmal †,c Kohli b Ashwin,21,38,68,2,0,55.26,3372
Pakistan,3,Mohammad Hafeez,c †Dhoni b Kumar,27,31,44,5,0,87.09,3372
Pakistan,4,Asad Shafiq,c †Dhoni b I Sharma,41,57,64,3,0,71.92,3372
Pakistan,5,Misbah-ul-Haq (c),b Jadeja,22,33,34,1,0,66.66,3372
Pakistan,6,Shoaib Malik,lbw b Jadeja,17,23,26,2,0,73.91,3372
Pakistan,7,Umar Amin,not out,27,26,43,3,0,103.84,3372
Pakistan,8,Wahab Riaz,b Ashwin,0,2,1,0,0,0.00,3372
Pakistan,9,Saeed Ajmal,c RG Sharma b I Sharma,5,16,19,0,0,31.25,3372
Pakistan,10,Junaid Khan,run out (Kohli),0,1,1,0,0,0.00,3372
Pakistan,11,Mohammad Irfan,run out (Yadav),0,2,7,0,0,0.00,3372
India,1,Rohit Sharma,c Misbah-ul-Haq b Saeed Ajmal,18,32,54,2,0,56.25,3372
India,2,Shikhar Dhawan,c Nasir Jamshed b Wahab Riaz,48,41,70,5,0,117.07,3372
India,3,Virat Kohli,not out,22,27,36,3,0,81.48,3372
India,4,Dinesh Karthik,not out,11,15,19,1,0,73.33,3372
England,1,Alastair Cook (c),c & b NL McCullum,64,47,82,4,2,136.17,3373
England,2,Ian Bell,c BB McCullum b McClenaghan,10,8,10,1,0,125.00,3373
England,3,Jonathan Trott,c NL McCullum b Mills,8,6,7,1,0,133.33,3373
England,4,Joe Root,c †Ronchi b McClenaghan,38,40,47,2,1,95.00,3373
England,5,Eoin Morgan,lbw b Vettori,15,15,23,0,1,100.00,3373
England,6,Jos Buttler †,c NL McCullum b Mills,14,9,17,2,0,155.55,3373
England,7,Ravi Bopara,c Williamson b McClenaghan,9,11,20,1,0,81.81,3373
England,8,Tim Bresnan,run out (Franklin),4,3,11,0,0,133.33,3373
England,9,Stuart Broad,c NL McCullum b Mills,0,2,6,0,0,0.00,3373
England,10,James Tredwell,c McClenaghan b Mills,0,1,6,0,0,0.00,3373
England,11,James Anderson,not out,0,0,3,0,0,-,3373
New Zealand,1,Martin Guptill,b Anderson,9,12,18,1,0,75.00,3373
New Zealand,2,Luke Ronchi †,c Trott b Anderson,2,12,15,0,0,16.66,3373
New Zealand,3,Kane Williamson,c Anderson b Broad,67,54,92,8,1,124.07,3373
New Zealand,4,Ross Taylor,lbw b Bresnan,3,6,15,0,0,50.00,3373
New Zealand,5,Brendon McCullum (c),c Root b Bopara,8,17,22,0,0,47.05,3373
New Zealand,6,James Franklin,c Morgan b Bopara,6,6,10,1,0,100.00,3373
New Zealand,7,Corey Anderson,c Anderson b Bresnan,30,24,50,2,1,125.00,3373
New Zealand,8,Nathan McCullum,c †Buttler b Anderson,13,11,19,1,1,118.18,3373
New Zealand,9,Kyle Mills,not out,5,2,11,1,0,250.00,3373
Sri Lanka,1,Kusal Perera,lbw b Johnson,4,3,2,1,0,133.33,3374
Sri Lanka,2,Tillakaratne Dilshan,c Watson b Doherty,34,58,93,1,0,58.62,3374
Sri Lanka,3,Kumar Sangakkara †,c Maxwell b McKay,3,11,13,0,0,27.27,3374
Sri Lanka,4,Lahiru Thirimanne,c Watson b Johnson,57,86,105,4,0,66.27,3374
Sri Lanka,5,Mahela Jayawardene,not out,84,81,124,11,0,103.70,3374
Sri Lanka,6,Angelo Mathews (c),b Faulkner,12,20,29,1,0,60.00,3374
Sri Lanka,7,Dinesh Chandimal,c Hughes b Johnson,31,32,38,1,1,96.87,3374
Sri Lanka,8,Nuwan Kulasekara,run out (Maxwell/†Wade),6,5,6,0,0,120.00,3374
Sri Lanka,9,Rangana Herath,run out (Marsh/Faulkner),2,5,8,0,0,40.00,3374
Sri Lanka,10,Lasith Malinga,not out,2,1,8,0,0,200.00,3374
Australia,1,Shane Watson,b Kulasekara,5,7,4,1,0,71.42,3374
Australia,2,Phillip Hughes,c †Sangakkara b Kulasekara,13,10,23,3,0,130.00,3374
Australia,3,Glenn Maxwell,b Malinga,32,20,25,5,1,160.00,3374
Australia,4,George Bailey (c),run out (Kulasekara),4,7,17,0,0,57.14,3374
Australia,5,Adam Voges,c Eranga b Herath,49,62,111,2,0,79.03,3374
Australia,6,Mitchell Marsh,b Mathews,4,14,16,0,0,28.57,3374
Australia,7,Matthew Wade †,c Dilshan b Kulasekara,31,23,29,4,1,134.78,3374
Australia,8,James Faulkner,c †Sangakkara b Herath,17,14,20,3,0,121.42,3374
Australia,9,Mitchell Johnson,c Kulasekara b Eranga,4,4,4,1,0,100.00,3374
Australia,10,Clint McKay,c & b Dilshan,30,58,72,2,0,51.72,3374
Australia,11,Xavier Doherty,not out,15,37,47,0,0,40.54,3374
South Africa,1,Colin Ingram,lbw b Anderson,0,5,2,0,0,0.00,3375
South Africa,2,Hashim Amla,c †Buttler b Finn,1,3,9,0,0,33.33,3375
South Africa,3,Robin Peterson,lbw b Anderson,30,41,44,4,0,73.17,3375
South Africa,4,Faf du Plessis,c †Buttler b Tredwell,26,39,79,3,0,66.66,3375
South Africa,5,AB de Villiers (c)†,c †Buttler b Broad,0,9,12,0,0,0.00,3375
South Africa,6,Jean-Paul Duminy,b Tredwell,3,11,13,0,0,27.27,3375
South Africa,7,David Miller,not out,56,51,98,5,2,109.80,3375
South Africa,8,Ryan McLaren,run out (Trott),1,5,8,0,0,20.00,3375
South Africa,9,Chris Morris,c †Buttler b Tredwell,3,6,9,0,0,50.00,3375
South Africa,10,Rory Kleinveldt,c †Buttler b Broad,43,61,69,4,1,70.49,3375
South Africa,11,Lonwabo Tsotsobe,c †Buttler b Broad,0,1,1,0,0,0.00,3375
England,1,Alastair Cook (c),c †de Villiers b Morris,6,21,25,0,0,28.57,3375
England,2,Ian Bell,c †de Villiers b Kleinveldt,20,30,44,2,0,66.66,3375
England,3,Jonathan Trott,not out,82,84,134,11,0,97.61,3375
England,4,Joe Root,b Duminy,48,71,90,7,0,67.60,3375
England,5,Eoin Morgan,not out,15,19,21,2,0,78.94,3375
Sri Lanka,1,Kusal Perera,c Raina b Kumar,4,8,10,1,0,50.00,3376
Sri Lanka,2,Tillakaratne Dilshan,not out,18,21,38,2,0,85.71,3376
Sri Lanka,3,Kumar Sangakkara †,c Raina b I Sharma,17,44,77,1,0,38.63,3376
Sri Lanka,4,Lahiru Thirimanne,c Raina b I Sharma,7,31,50,1,0,22.58,3376
Sri Lanka,5,Mahela Jayawardene,b Jadeja,38,63,83,3,0,60.31,3376
Sri Lanka,6,Angelo Mathews (c),c Kumar b Ashwin,51,89,104,1,1,57.30,3376
Sri Lanka,7,Jeevan Mendis,st †Dhoni b Ashwin,25,35,51,1,0,71.42,3376
Sri Lanka,8,Thisara Perera,c Dhawan b I Sharma,0,4,5,0,0,0.00,3376
Sri Lanka,9,Nuwan Kulasekara,b Ashwin,1,3,5,0,0,33.33,3376
Sri Lanka,10,Lasith Malinga,not out,7,2,4,1,0,350.00,3376
India,1,Rohit Sharma,b Mathews,33,50,77,4,0,66.00,3376
India,2,Shikhar Dhawan,st †Sangakkara b Mendis,68,92,140,6,1,73.91,3376
India,3,Virat Kohli,not out,58,64,80,4,1,90.62,3376
India,4,Suresh Raina,not out,7,4,15,1,0,175.00,3376
India,1,Rohit Sharma,b Broad,9,14,18,1,0,64.28,3377
India,2,Shikhar Dhawan,c Tredwell b Bopara,31,24,40,2,1,129.16,3377
India,3,Virat Kohli,c Bopara b Anderson,43,34,66,4,1,126.47,3377
India,4,Dinesh Karthik,c Morgan b Tredwell,6,11,10,0,0,54.54,3377
India,5,Suresh Raina,c Cook b Bopara,1,6,3,0,0,16.66,3377
India,6,MS Dhoni (c)†,c Tredwell b Bopara,0,4,3,0,0,0.00,3377
India,7,Ravindra Jadeja,not out,33,25,35,2,2,132.00,3377
India,8,Ravichandran Ashwin,run out (Bell),1,1,5,0,0,100.00,3377
India,9,Bhuvneshwar Kumar,not out,1,1,2,0,0,100.00,3377
England,1,Alastair Cook (c),c Ashwin b Yadav,2,9,6,0,0,22.22,3377
England,2,Ian Bell,st †Dhoni b Jadeja,13,16,38,1,0,81.25,3377
England,3,Jonathan Trott,st †Dhoni b Ashwin,20,17,14,2,0,117.64,3377
England,4,Joe Root,c I Sharma b Ashwin,7,9,8,0,0,77.77,3377
England,5,Eoin Morgan,c Ashwin b I Sharma,33,30,44,3,1,110.00,3377
England,6,Ravi Bopara,c Ashwin b I Sharma,30,25,40,0,2,120.00,3377
England,7,Jos Buttler †,b Jadeja,0,1,7,0,0,0.00,3377
England,8,Tim Bresnan,run out (RG Sharma/†Dhoni),2,4,6,0,0,50.00,3377
England,9,Stuart Broad,not out,7,5,12,1,0,140.00,3377
England,10,James Tredwell,not out,5,4,9,0,0,125.00,3377
Sri Lanka,1,Upul Tharanga,c †Ramdin b DJ Bravo,25,43,56,3,0,58.13,3378
Sri Lanka,2,Mahela Jayawardene,c †Ramdin b Narine,52,52,86,7,0,100.00,3378
Sri Lanka,3,Kumar Sangakkara †,c Pollard b Narine,17,23,42,1,0,73.91,3378
Sri Lanka,4,Dinesh Chandimal,c DJ Bravo b Samuels,21,37,49,1,1,56.75,3378
Sri Lanka,5,Angelo Mathews (c),not out,55,77,118,5,0,71.42,3378
Sri Lanka,6,Lahiru Thirimanne,c Charles b Rampaul,6,19,20,1,0,31.57,3378
Sri Lanka,7,Nuwan Kulasekara,c Pollard b Rampaul,2,6,8,0,0,33.33,3378
Sri Lanka,8,Jeevan Mendis,c Samuels b Narine,5,12,18,0,0,41.66,3378
Sri Lanka,9,Rangana Herath,c Sammy b Rampaul,4,8,11,0,0,50.00,3378
Sri Lanka,10,Lasith Malinga,lbw b Narine,8,9,14,0,1,88.88,3378
Sri Lanka,11,Ajantha Mendis,c Charles b DJ Bravo,2,5,5,0,0,40.00,3378
West Indies,1,Chris Gayle,c Chandimal b BAW Mendis,109,100,129,9,7,109.00,3378
West Indies,2,Johnson Charles,c Jayawardene b Herath,29,58,83,1,2,50.00,3378
West Indies,3,Darren Bravo,run out (Malinga/Kulasekara),27,30,48,4,0,90.00,3378
West Indies,4,Marlon Samuels,not out,15,24,25,1,1,62.50,3378
West Indies,5,Kieron Pollard,lbw b Kulasekara,0,4,7,0,0,0.00,3378
West Indies,6,Dwayne Bravo (c),not out,8,11,13,2,0,72.72,3378
Scotland,1,Kyle Coetzer (c),b NM Odhiambo,37,52,-,6,0,71.15,3379
Scotland,2,Freddie Coleman,c Obanda b NM Odhiambo,7,23,-,1,0,30.43,3379
Scotland,3,Matt Machan,b Mishra,114,111,-,9,3,102.70,3379
Scotland,4,Calum MacLeod,c Aga b NM Odhiambo,2,11,-,0,0,18.18,3379
Scotland,5,Preston Mommsen,not out,63,98,-,4,0,64.28,3379
Scotland,6,Richie Berrington,not out,5,5,-,0,0,100.00,3379
Kenya,1,Irfan Karim,c †Murphy b Machan,30,63,-,2,0,47.61,3379
Kenya,2,Alex Obanda,lbw b Wardlaw,0,2,-,0,0,0.00,3379
Kenya,3,Morris Ouma †,c Mommsen b Taylor,57,75,-,4,0,76.00,3379
Kenya,4,Collins Obuya (c),c Mommsen b Machan,0,9,-,0,0,0.00,3379
Kenya,5,Tanmay Mishra,c Coleman b Carter,61,56,-,4,0,108.92,3379
Kenya,6,Rakep Patel,c †Murphy b Machan,50,60,-,4,1,83.33,3379
Kenya,7,Ragheb Aga,c Taylor b MacLeod,10,14,-,1,0,71.42,3379
Kenya,8,Nelson Odhiambo,b Wardlaw,3,6,-,0,0,50.00,3379
Kenya,9,Nehemiah Odhiambo,lbw b Wardlaw,6,8,-,1,0,75.00,3379
Kenya,10,Hiren Varaiya,lbw b Wardlaw,0,1,-,0,0,0.00,3379
Kenya,11,James Ngoche,not out,1,2,-,0,0,50.00,3379
India,1,Rohit Sharma,c Charles b Sammy,60,89,129,4,1,67.41,3380
India,2,Shikhar Dhawan,c & b Roach,11,10,20,2,0,110.00,3380
India,3,Virat Kohli,c Gayle b Sammy,11,21,19,0,1,52.38,3380
India,4,Dinesh Karthik,c & b Samuels,23,56,65,3,0,41.07,3380
India,5,Suresh Raina,c †Ramdin b Roach,44,55,76,4,0,80.00,3380
India,6,MS Dhoni (c)†,b Best,27,35,66,1,0,77.14,3380
India,7,Ravindra Jadeja,b Best,15,20,27,2,0,75.00,3380
India,8,Ravichandran Ashwin,not out,5,11,18,0,0,45.45,3380
India,9,Bhuvneshwar Kumar,not out,11,5,4,1,1,220.00,3380
West Indies,1,Chris Gayle,c Raina b Yadav,11,9,9,2,0,122.22,3380
West Indies,2,Johnson Charles,c I Sharma b Yadav,97,100,179,8,4,97.00,3380
West Indies,3,Devon Smith,lbw b Yadav,0,3,7,0,0,0.00,3380
West Indies,4,Marlon Samuels,b Kumar,1,5,4,0,0,20.00,3380
West Indies,5,Darren Bravo,c Dhawan b Ashwin,55,78,95,5,1,70.51,3380
West Indies,6,Kieron Pollard (c),c †Karthik b I Sharma,4,7,10,0,0,57.14,3380
West Indies,7,Denesh Ramdin †,b Ashwin,4,5,8,1,0,80.00,3380
West Indies,8,Daren Sammy,c Ashwin b I Sharma,29,25,26,2,3,116.00,3380
West Indies,9,Kemar Roach,not out,14,32,47,0,0,43.75,3380
West Indies,10,Sunil Narine,c Dhawan b Raina,5,12,12,0,0,41.66,3380
West Indies,11,Tino Best,not out,3,10,19,0,0,30.00,3380
Kenya,1,Duncan Allan,b Machan,18,34,-,2,0,52.94,3381
Kenya,2,Alex Obanda,lbw b Carter,3,8,-,0,0,37.50,3381
Kenya,3,Morris Ouma †,b Carter,4,15,-,0,0,26.66,3381
Kenya,4,Collins Obuya (c),c Coetzer b Taylor,25,44,-,2,0,56.81,3381
Kenya,5,Tanmay Mishra,c Coetzer b Carter,59,82,-,2,0,71.95,3381
Kenya,6,Rakep Patel,lbw b MacLeod,12,13,-,2,0,92.30,3381
Kenya,7,Ragheb Aga,c †Murphy b MacLeod,2,8,-,0,0,25.00,3381
Kenya,8,Nelson Odhiambo,b Taylor,17,48,-,0,0,35.41,3381
Kenya,9,Nehemiah Odhiambo,b Wardlaw,12,15,-,0,0,80.00,3381
Kenya,10,Shem Ngoche,b Taylor,3,4,-,0,0,75.00,3381
Kenya,11,Hiren Varaiya,not out,7,9,-,0,0,77.77,3381
Scotland,1,Kyle Coetzer (c),b NN Odhiambo,57,80,-,6,0,71.25,3381
Scotland,2,Freddie Coleman,b NM Odhiambo,10,29,-,1,0,34.48,3381
Scotland,3,Matt Machan,c Patel b Varaiya,20,30,-,2,0,66.66,3381
Scotland,4,Calum MacLeod,b NN Odhiambo,11,27,-,0,0,40.74,3381
Scotland,5,Preston Mommsen,c †Ouma b Aga,5,12,-,0,0,41.66,3381
Scotland,6,Richie Berrington,not out,9,14,-,0,0,64.28,3381
Scotland,7,Rob Taylor,c Obuya b Aga,16,8,-,1,1,200.00,3381
Scotland,8,David Murphy †,not out,1,2,-,0,0,50.00,3381
Sri Lanka,1,Upul Tharanga,not out,174,159,228,19,3,109.43,3382
Sri Lanka,2,Mahela Jayawardene,c Yadav b Ashwin,107,112,173,9,2,95.53,3382
Sri Lanka,3,Angelo Mathews (c),not out,44,29,55,4,1,151.72,3382
India,1,Rohit Sharma,c Mathews b Kulasekara,5,13,16,0,0,38.46,3382
India,2,Shikhar Dhawan,c Tharanga b Herath,24,42,53,3,0,57.14,3382
India,3,Murali Vijay,b Malinga,30,46,58,2,0,65.21,3382
India,4,Virat Kohli (c),c Malinga b Mathews,2,5,6,0,0,40.00,3382
India,5,Dinesh Karthik †,st †Sangakkara b Herath,22,41,56,2,0,53.65,3382
India,6,Suresh Raina,run out (Malinga/Jayawardene/Mathews),33,33,66,4,0,100.00,3382
India,7,Ravindra Jadeja,not out,49,62,76,4,1,79.03,3382
India,8,Ravichandran Ashwin,c Malinga b Senanayake,4,13,17,0,0,30.76,3382
India,9,Mohammed Shami,b Senanayake,0,1,2,0,0,0.00,3382
India,10,Ishant Sharma,c †Sangakkara b Herath,2,7,11,0,0,28.57,3382
India,11,Umesh Yadav,b Malinga,0,6,19,0,0,0.00,3382
India,1,Rohit Sharma,c †Ramdin b Best,46,78,124,5,0,58.97,3383
India,2,Shikhar Dhawan,c DM Bravo b Roach,69,77,102,8,2,89.61,3383
India,3,Virat Kohli (c),c Sammy b DJ Bravo,102,83,120,13,2,122.89,3383
India,4,Suresh Raina,c Sammy b Samuels,10,14,18,0,1,71.42,3383
India,5,Dinesh Karthik †,c †Ramdin b Best,6,7,11,1,0,85.71,3383
India,6,Murali Vijay,c Charles b Pollard,27,18,21,5,0,150.00,3383
India,7,Ravindra Jadeja,run out (sub [DS Smith]/DJ Bravo),2,5,11,0,0,40.00,3383
India,8,Ravichandran Ashwin,not out,25,18,34,3,0,138.88,3383
West Indies,1,Chris Gayle,c †Karthik b Kumar,10,13,11,2,0,76.92,3383
West Indies,2,Johnson Charles,c Raina b I Sharma,45,39,66,6,2,115.38,3383
West Indies,3,Darren Bravo,c Ashwin b Kumar,1,7,11,0,0,14.28,3383
West Indies,4,Marlon Samuels,c †Karthik b I Sharma,6,20,34,1,0,30.00,3383
West Indies,5,Kieron Pollard,c Ashwin b Kumar,0,1,2,0,0,0.00,3383
West Indies,6,Dwayne Bravo (c),lbw b Yadav,14,29,43,0,1,48.27,3383
West Indies,7,Denesh Ramdin †,c Kumar b Yadav,9,17,27,1,0,52.94,3383
West Indies,8,Daren Sammy,lbw b Yadav,12,13,17,1,1,92.30,3383
West Indies,9,Kemar Roach,b Jadeja,34,33,49,3,2,103.03,3383
West Indies,10,Sunil Narine,c I Sharma b Jadeja,21,33,36,0,2,63.63,3383
West Indies,11,Tino Best,not out,0,0,1,0,0,-,3383
Ireland,1,William Porterfield (c),st †Barresi b Ahsan Malik,79,118,-,8,0,66.94,3384
Ireland,2,Paul Stirling,b Schiferli,1,8,-,0,0,12.50,3384
Ireland,3,Ed Joyce,c Swart b Schiferli,22,19,-,3,0,115.78,3384
Ireland,4,Niall O'Brien,run out (Borren),70,107,-,4,0,65.42,3384
Ireland,5,Gary Wilson †,st †Barresi b Swart,1,8,-,0,0,12.50,3384
Ireland,6,Kevin O'Brien,c Rippon b Mudassar Bukhari,32,22,-,3,1,145.45,3384
Ireland,7,John Mooney,c Cooper b Ahsan Malik,1,2,-,0,0,50.00,3384
Ireland,8,Trent Johnston,b Mudassar Bukhari,10,9,-,1,0,111.11,3384
Ireland,9,Alex Cusack,b Mudassar Bukhari,0,2,-,0,0,0.00,3384
Ireland,10,Tim Murtagh,c Borren b Ahsan Malik,2,3,-,0,0,66.66,3384
Ireland,11,George Dockrell,not out,1,1,-,0,0,100.00,3384
Netherlands,1,Stephan Myburgh,c Johnston b Stirling,22,36,-,2,0,61.11,3384
Netherlands,2,Eric Szwarczynski,c †Wilson b Murtagh,3,4,-,0,0,75.00,3384
Netherlands,3,Wesley Barresi †,c & b KJ O'Brien,55,67,-,8,0,82.08,3384
Netherlands,4,Tom Cooper,c Mooney b KJ O'Brien,8,14,-,1,0,57.14,3384
Netherlands,5,Michael Swart,c Porterfield b Stirling,1,2,-,0,0,50.00,3384
Netherlands,6,Daan van Bunge,c Porterfield b KJ O'Brien,11,25,-,1,0,44.00,3384
Netherlands,7,Peter Borren (c),c Porterfield b Cusack,34,34,-,3,1,100.00,3384
Netherlands,8,Mudassar Bukhari,c Mooney b KJ O'Brien,0,2,-,0,0,0.00,3384
Netherlands,9,Michael Rippon,b Dockrell,3,15,-,0,0,20.00,3384
Netherlands,10,Edgar Schiferli,b Mooney,5,7,-,1,0,71.42,3384
Netherlands,11,Ahsan Malik,not out,3,10,-,0,0,30.00,3384
Sri Lanka,1,Upul Tharanga,c Bravo b Holder,7,14,18,1,0,50.00,3385
Sri Lanka,2,Mahela Jayawardene,c Smith b Roach,7,12,21,1,0,58.33,3385
Sri Lanka,3,Kumar Sangakkara †,not out,90,95,154,6,1,94.73,3385
Sri Lanka,4,Dinesh Chandimal,b Roach,2,8,9,0,0,25.00,3385
Sri Lanka,5,Lahiru Thirimanne,b Samuels,23,73,78,0,0,31.50,3385
Sri Lanka,6,Angelo Mathews (c),c Smith b Roach,30,27,29,2,2,111.11,3385
Sri Lanka,7,Jeevan Mendis,c †Charles b Roach,8,5,3,2,0,160.00,3385
Sri Lanka,8,Nuwan Kulasekara,c Bravo b Holder,14,9,20,1,1,155.55,3385
Sri Lanka,9,Sachithra Senanayake,c Bravo b Pollard,7,6,9,0,0,116.66,3385
West Indies,1,Chris Gayle,c Eranga b Mathews,14,17,22,3,0,82.35,3385
West Indies,2,Johnson Charles †,c & b Eranga,14,13,27,2,0,107.69,3385
West Indies,3,Devon Smith,lbw b Mathews,0,14,17,0,0,0.00,3385
West Indies,4,Marlon Samuels,c Jayawardene b Eranga,0,4,2,0,0,0.00,3385
West Indies,5,Darren Bravo,c Mendis b Mathews,70,84,135,4,1,83.33,3385
West Indies,6,Lendl Simmons,c Thirimanne b Eranga,67,78,92,5,4,85.89,3385
West Indies,7,Kieron Pollard (c),c †Sangakkara b Malinga,0,4,4,0,0,0.00,3385
West Indies,8,Daren Sammy,c & b Malinga,3,9,21,0,0,33.33,3385
West Indies,9,Kemar Roach,not out,8,11,9,1,0,72.72,3385
West Indies,10,Jason Holder,b Mathews,0,1,2,0,0,0.00,3385
West Indies,11,Tino Best,not out,5,11,11,1,0,45.45,3385
Ireland,1,William Porterfield (c),b Swart,30,44,-,3,1,68.18,3386
Ireland,2,Paul Stirling,c Cooper b Rippon,49,50,-,5,0,98.00,3386
Ireland,3,Ed Joyce,not out,96,113,-,5,1,84.95,3386
Ireland,4,Niall O'Brien,b Cooper,50,62,-,4,0,80.64,3386
Ireland,5,Kevin O'Brien,c Rippon b Mudassar Bukhari,4,6,-,0,0,66.66,3386
Ireland,6,Gary Wilson †,b Mudassar Bukhari,5,10,-,0,0,50.00,3386
Ireland,7,Trent Johnston,not out,21,15,-,2,0,140.00,3386
Netherlands,1,Stephan Myburgh,b Stirling,35,26,-,5,1,134.61,3386
Netherlands,2,Eric Szwarczynski,b Stirling,44,77,-,4,0,57.14,3386
Netherlands,3,Wesley Barresi †,c †Wilson b KJ O'Brien,46,67,-,4,0,68.65,3386
Netherlands,4,Tom Cooper,c Porterfield b KJ O'Brien,38,57,-,2,0,66.66,3386
Netherlands,5,Michael Swart,run out (Porterfield),1,1,-,0,0,100.00,3386
Netherlands,6,Daan van Bunge,lbw b KJ O'Brien,45,40,-,4,2,112.50,3386
Netherlands,7,Peter Borren (c),c Joyce b Dockrell,16,13,-,0,1,123.07,3386
Netherlands,8,Mudassar Bukhari,c Dockrell b Cusack,7,8,-,1,0,87.50,3386
Netherlands,9,Michael Rippon,not out,14,9,-,1,1,155.55,3386
Netherlands,10,Edgar Schiferli,run out (Mooney),0,2,-,0,0,0.00,3386
Netherlands,11,Ahsan Malik,not out,0,0,-,0,0,-,3386
India,1,Rohit Sharma,not out,48,83,126,2,1,57.83,3387
India,2,Shikhar Dhawan,c Jayawardene b Mathews,15,16,26,2,0,93.75,3387
India,3,Virat Kohli (c),lbw b Herath,31,52,62,4,0,59.61,3387
India,4,Dinesh Karthik †,b Herath,12,18,25,0,1,66.66,3387
India,5,Suresh Raina,not out,4,7,6,0,0,57.14,3387
Sri Lanka,1,Upul Tharanga,c Raina b Kumar,6,11,8,1,0,54.54,3387
Sri Lanka,2,Mahela Jayawardene,c Vijay b Kumar,11,11,33,1,0,100.00,3387
Sri Lanka,3,Kumar Sangakkara †,lbw b Kumar,0,1,1,0,0,0.00,3387
Sri Lanka,4,Dinesh Chandimal,st †Karthik b Jadeja,26,54,58,1,1,48.14,3387
Sri Lanka,5,Lahiru Thirimanne,c Kohli b Kumar,0,3,6,0,0,0.00,3387
Sri Lanka,6,Angelo Mathews (c),c †Karthik b Jadeja,10,11,18,2,0,90.90,3387
Sri Lanka,7,Jeevan Mendis,b Ashwin,13,16,18,1,0,81.25,3387
Sri Lanka,8,Dilhara Lokuhettige,c †Karthik b I Sharma,6,22,27,0,0,27.27,3387
Sri Lanka,9,Rangana Herath,c Vijay b I Sharma,4,6,5,0,0,66.66,3387
Sri Lanka,10,Shaminda Eranga,not out,2,8,15,0,0,25.00,3387
Sri Lanka,11,Lasith Malinga,c Jadeja b Yadav,7,5,5,1,0,140.00,3387
Sri Lanka,1,Upul Tharanga,c †Dhoni b Kumar,11,29,28,2,0,37.93,3388
Sri Lanka,2,Mahela Jayawardene,c Ashwin b Kumar,22,28,57,2,1,78.57,3388
Sri Lanka,3,Kumar Sangakkara †,c Vinay Kumar b Ashwin,71,100,126,6,1,71.00,3388
Sri Lanka,4,Lahiru Thirimanne,c Kumar b I Sharma,46,72,89,4,0,63.88,3388
Sri Lanka,5,Angelo Mathews (c),c Vinay Kumar b I Sharma,10,24,31,0,0,41.66,3388
Sri Lanka,6,Kusal Perera,st †Dhoni b Ashwin,2,4,1,0,0,50.00,3388
Sri Lanka,7,Dinesh Chandimal,c Ashwin b Jadeja,5,7,7,0,0,71.42,3388
Sri Lanka,8,Rangana Herath,st †Dhoni b Jadeja,5,10,18,0,0,50.00,3388
Sri Lanka,9,Shaminda Eranga,not out,5,12,17,0,0,41.66,3388
Sri Lanka,10,Lasith Malinga,c Kumar b Jadeja,0,2,1,0,0,0.00,3388
Sri Lanka,11,Suranga Lakmal,st †Dhoni b Jadeja,1,5,8,0,0,20.00,3388
